tax_name,tax_name_english,english_explanation,revenue_eur,revenue_pct_gdp,source_for_data,notes
Taxe de protection des obtentions végétales,Low-yield service-related levy on consumption paid by businesses,Low-yield service-related levy on consumption paid by businesses. Collector: Comité de protection des obtentions végétales (CPOV). Beneficiary: Comité de protection des obtentions végétales (CPOV).,,,"Cour des comptes, Les taxes a faible rendement, annex listing, Apr 2025; file: code/data/france_tax/20250417-annexe-listing-des-taxes-concernees.xlsx; Cour Inventaire sheet id 207; Enjeu 2024",Cour low-yield-tax inventory id 207. Status: En vigueur entre 2019 et 2024. Objective: Service rendu; payer: Entreprises; base: Consommation. The Cour annex is an individual-tax inventory and may overlap with Eurostat grouped/aggregate NTL rows; do not sum both sources without reconciliation. English name is a descriptive label generated from the Cour structured fields; the Cour annex does not provide an official English legal title. No known or estimated 2024 yield in the Cour annex; cannot be area-sized without an estimate.
Taxe de risque systémique,Tax on systemic risk,Eurostat national-tax-list line classified as ESA code D59F. Economic function: capital/stock of wealth. Environmental/property tag: other property.,28000000,0.000959,"Eurostat, National Tax Lists - individual taxes, updated 22 Apr 2026; file: code/data/france_tax/eurostat_national_tax_lists_2025_2026-04-22.xlsx; FR sheet; STO D59F; DETAILS C02; 2024","Eurostat NTL covers general government plus EU institutions (S.13 + S.212), so local taxes are in scope."
Taxe de solidarité additionnelle,Solidarity tax on supplementary health insurance,Eurostat national-tax-list line classified as ESA code D214G. Economic function: consumption.,6211000000,0.212713,"Eurostat, National Tax Lists - individual taxes, updated 22 Apr 2026; file: code/data/france_tax/eurostat_national_tax_lists_2025_2026-04-22.xlsx; FR sheet; STO D214G; DETAILS C01; 2024","Eurostat NTL covers general government plus EU institutions (S.13 + S.212), so local taxes are in scope."
Taxe destinée à financer le développement de la formation professionnelle dans les transports routiers,Low-yield market-failure correction levy on capital paid by businesses,"Low-yield market-failure correction levy on capital paid by businesses. Collector: Ministère des transports et de la mobilité durable. Beneficiary: AFTRAL, anciennement AFT-IFTIM.",62000000,0.002123,"Cour des comptes, Les taxes a faible rendement, annex listing, Apr 2025; file: code/data/france_tax/20250417-annexe-listing-des-taxes-concernees.xlsx; Cour Inventaire sheet id 211; Enjeu 2024","Cour low-yield-tax inventory id 211. Status: En vigueur entre 2019 et 2024. Objective: Correction défaillance marché; payer: Entreprises; base: Capital. The Cour annex is an individual-tax inventory and may overlap with Eurostat grouped/aggregate NTL rows; do not sum both sources without reconciliation. English name is a descriptive label generated from the Cour structured fields; the Cour annex does not provide an official English legal title. Cour Enjeu 2019: EUR 63.426m. Revenue is the Cour 'enjeu 2024' figure, in EUR after conversion from EUR millions."
"Taxe due par les concessionnaires de mines d'or, les amodiataires des concessions de mines d'or et les titulaires de permis et d'autorisations d'exploitation de mines d'or exploitées en Guyane (taxe additionnelle aurifère)",Low-yield budget-raising levy on production paid by businesses,Low-yield budget-raising levy on production paid by businesses. Collector: DGFiP. Beneficiary: Collectivités territoriales de l'outre-mer.,,,"Cour des comptes, Les taxes a faible rendement, annex listing, Apr 2025; file: code/data/france_tax/20250417-annexe-listing-des-taxes-concernees.xlsx; Cour Inventaire sheet id 213; Enjeu 2024",Cour low-yield-tax inventory id 213. Status: En vigueur entre 2019 et 2024. Objective: Rendement; payer: Entreprises; base: Production. The Cour annex is an individual-tax inventory and may overlap with Eurostat grouped/aggregate NTL rows; do not sum both sources without reconciliation. English name is a descriptive label generated from the Cour structured fields; the Cour annex does not provide an official English legal title. No known or estimated 2024 yield in the Cour annex; cannot be area-sized without an estimate.
"Taxe due par les entreprises de transport public aérien et maritime (Corse, DOM)",Tax paid by air and water public transport corporations (Corse and oversea territories),Eurostat national-tax-list line classified as ESA code D29B. Economic function: capital/stock of wealth. Environmental/property tag: transport.,47000000,0.001610,"Eurostat, National Tax Lists - individual taxes, updated 22 Apr 2026; file: code/data/france_tax/eurostat_national_tax_lists_2025_2026-04-22.xlsx; FR sheet; STO D29B; DETAILS C05; 2024","Eurostat NTL covers general government plus EU institutions (S.13 + S.212), so local taxes are in scope."
Taxe due par les opérateurs de communications électroniques,Tax on electronic communications,Eurostat national-tax-list line classified as ESA code D214H. Economic function: consumption.,236000000,0.008082,"Eurostat, National Tax Lists - individual taxes, updated 22 Apr 2026; file: code/data/france_tax/eurostat_national_tax_lists_2025_2026-04-22.xlsx; FR sheet; STO D214H; DETAILS C11; 2024","Eurostat NTL covers general government plus EU institutions (S.13 + S.212), so local taxes are in scope."
Taxe départementale additionnelle à certains droits d'enregistrement,Low-yield budget-raising levy on capital paid by individuals,Low-yield budget-raising levy on capital paid by individuals. Collector: DGFiP. Beneficiary: Départements.,122205226,0.004185,"Cour des comptes, Les taxes a faible rendement, annex listing, Apr 2025; file: code/data/france_tax/20250417-annexe-listing-des-taxes-concernees.xlsx; Cour Inventaire sheet id 210; Enjeu 2024","Cour low-yield-tax inventory id 210. Status: En vigueur entre 2019 et 2024. Objective: Rendement; payer: Particuliers; base: Capital. The Cour annex is an individual-tax inventory and may overlap with Eurostat grouped/aggregate NTL rows; do not sum both sources without reconciliation. English name is a descriptive label generated from the Cour structured fields; the Cour annex does not provide an official English legal title. Cour Enjeu 2019: EUR 146.943m. Revenue is the Cour 'enjeu 2024' figure, in EUR after conversion from EUR millions."
Taxe exceptionnelle de solidarité sur les hautes rémunérations,Exceptional levy on high wages,Eurostat national-tax-list line classified as ESA code D29C. Economic function: employer labour.,2000000,0.000068,"Eurostat, National Tax Lists - individual taxes, updated 22 Apr 2026; file: code/data/france_tax/eurostat_national_tax_lists_2025_2026-04-22.xlsx; FR sheet; STO D29C; DETAILS C11; 2024","Eurostat NTL covers general government plus EU institutions (S.13 + S.212), so local taxes are in scope."
Taxe exceptionnelle sur la réserve de capitalisation (exit-tax),Low-yield budget-raising levy on capital paid by individuals,Low-yield budget-raising levy on capital paid by individuals. Collector: DGFiP. Beneficiary: Caisse nationale d'allocations familiales (CNAF).,1149347,0.000039,"Cour des comptes, Les taxes a faible rendement, annex listing, Apr 2025; file: code/data/france_tax/20250417-annexe-listing-des-taxes-concernees.xlsx; Cour Inventaire sheet id 217; Enjeu 2019 uprated to 2024 using INSEE CPI",Cour low-yield-tax inventory id 217. Status: En vigueur entre 2019 et 2024. Objective: Rendement; payer: Particuliers; base: Capital. The Cour annex is an individual-tax inventory and may overlap with Eurostat grouped/aggregate NTL rows; do not sum both sources without reconciliation. English name is a descriptive label generated from the Cour structured fields; the Cour annex does not provide an official English legal title. Cour Enjeu 2019: EUR 1m. No Cour Enjeu 2024 figure; revenue is an estimate from Cour Enjeu 2019 uprated to 2024 using INSEE annual-average CPI inflation for 2020-2024. CPI uprating factor used: 1.149347008.
Taxe fixe pour la gestion des certificats d'immatriculation des véhicules,Low-yield service-related levy on consumption paid by individuals,"Low-yield service-related levy on consumption paid by individuals. Collector: Professionnels du commerce de l'automobile titulaires d'une commission délivrée par l'administration des finances et ministère intérieur. Beneficiary: France Titres, anciennement ANTS.",42000000,0.001438,"Cour des comptes, Les taxes a faible rendement, annex listing, Apr 2025; file: code/data/france_tax/20250417-annexe-listing-des-taxes-concernees.xlsx; Cour Inventaire sheet id 232; Enjeu 2024","Cour low-yield-tax inventory id 232. Status: En vigueur entre 2019 et 2024. Objective: Service rendu; payer: Particuliers; base: Consommation. The Cour annex is an individual-tax inventory and may overlap with Eurostat grouped/aggregate NTL rows; do not sum both sources without reconciliation. English name is a descriptive label generated from the Cour structured fields; the Cour annex does not provide an official English legal title. Cour Enjeu 2019: EUR 46.4m. Revenue is the Cour 'enjeu 2024' figure, in EUR after conversion from EUR millions."
Taxe forfaitaire représentative des droits et frais payés par l'adjudicataire du droit de pêche et de chasse,Low-yield service-related levy on consumption paid by individuals,"Low-yield service-related levy on consumption paid by individuals. Collector: Office français de la biodiversité (OFB), anciennement ONCFS. Beneficiary: Budget général.",,,"Cour des comptes, Les taxes a faible rendement, annex listing, Apr 2025; file: code/data/france_tax/20250417-annexe-listing-des-taxes-concernees.xlsx; Cour Inventaire sheet id 218; Enjeu 2024",Cour low-yield-tax inventory id 218. Status: En vigueur entre 2019 et 2024. Objective: Service rendu; payer: Particuliers; base: Consommation. The Cour annex is an individual-tax inventory and may overlap with Eurostat grouped/aggregate NTL rows; do not sum both sources without reconciliation. English name is a descriptive label generated from the Cour structured fields; the Cour annex does not provide an official English legal title. No known or estimated 2024 yield in the Cour annex; cannot be area-sized without an estimate.
Taxe forfaitaire sur la cession à titre onéreux des terrains nus qui ont été rendus constructibles du fait de leur classement,Low-yield behavioural incentive levy on capital paid by individuals,Low-yield behavioural incentive levy on capital paid by individuals. Collector: DGFiP. Beneficiary: Communes.,,,"Cour des comptes, Les taxes a faible rendement, annex listing, Apr 2025; file: code/data/france_tax/20250417-annexe-listing-des-taxes-concernees.xlsx; Cour Inventaire sheet id 219; Enjeu 2024",Cour low-yield-tax inventory id 219. Status: En vigueur entre 2019 et 2024. Objective: Incitation; payer: Particuliers; base: Capital. The Cour annex is an individual-tax inventory and may overlap with Eurostat grouped/aggregate NTL rows; do not sum both sources without reconciliation. English name is a descriptive label generated from the Cour structured fields; the Cour annex does not provide an official English legal title. No known or estimated 2024 yield in the Cour annex; cannot be area-sized without an estimate.
